stop_id,stop_name,stop_lat,stop_lon,stop_code,tiploc_code,stop_desc,stop_timezone,wheelchair_boarding,platform_code,parent_station,location_type
9100EASTBRK2,Eastbrook (Platform 2),51.4378361,-3.2062588,EBK,EASTBRK,,Europe/London,0,2,910GEASTBRK,0
9100EBOURNEBUS,Eastbourne (Platform BUS),50.7696435,0.2815355,EBN,EBOURNE,,Europe/London,1,BUS,910GEBOURNE,0
9100EBSFDOMBUS,Ebbsfleet International (Platform BUS),51.4432708,0.3226384,EBD,EBSFDOM,,Europe/London,0,BUS,910GEBSFDOM,0
9100EBWVPWY1,Ebbw Vale Parkway (Platform 1),51.7565058,-3.1960549,EBV,EBWVPWY,,Europe/London,0,1,910GEBWVPWY,0
9100EBWVPWYBUS,Ebbw Vale Parkway (Platform BUS),51.7571434907,-3.19610271144,EBV,EBWVPWY,,Europe/London,0,BUS,910GEBWVPWY,0
9100EBWVTN1,Ebbw Vale Town (Platform 1),51.7766167,-3.2024664,EBB,EBWVTN,,Europe/London,1,1,910GEBWVTN,0
9100EBWVTNBUS,Ebbw Vale Town (Platform BUS),51.77668790436,-3.20257692119,EBB,EBWVTN,,Europe/London,1,BUS,910GEBWVTN,0
9100ECCLES1,Eccles (Manchester) (Platform 1),53.4855266,-2.3340515,ECC,ECCLES,,Europe/London,2,1,910GECCLES,0
9100ECCLES2,Eccles (Manchester) (Platform 2),53.4855266,-2.3340515,ECC,ECCLES,,Europe/London,2,2,910GECCLES,0
9100ECCLESBUS,Eccles (Manchester) (Platform BUS),53.4855266,-2.3340515,ECC,ECCLES,,Europe/London,2,BUS,910GECCLES,0
9100ECLR1,Eccles Road (Platform 1),52.4712952,0.9699936,ECS,ECLR,,Europe/London,0,1,910GECLR,0
9100ECLR2,Eccles Road (Platform 2),52.4712952,0.9699936,ECS,ECLR,,Europe/London,0,2,910GECLR,0
9100ECPK1,Eccleston Park (Platform 1),53.4307355,-2.7803346,ECL,ECPK,,Europe/London,0,1,910GECPK,0
9100ECPK2,Eccleston Park (Platform 2),53.4307355,-2.7803346,ECL,ECPK,,Europe/London,0,2,910GECPK,0
9100ECROYDNBUS,East Croydon (Platform BUS),51.3758448,-0.0927317,ECR,ECROYDN,,Europe/London,0,BUS,910GECROYDN,0
9100EDGHBUS,Edge Hill (Platform BUS),53.4024926,-2.9466548,EDG,EDGH,,Europe/London,0,BUS,910GEDGH,0
9100EDIDBRY1,East Didsbury (Platform 1),53.4093155,-2.2219984,EDY,EDIDBRY,,Europe/London,0,1,910GEDIDBRY,0
9100EDIDBRY2,East Didsbury (Platform 2),53.4093155,-2.2219984,EDY,EDIDBRY,,Europe/London,0,2,910GEDIDBRY,0
9100EDIDBRYBUS,East Didsbury (Platform BUS),53.40930831313,-2.22199631348,EDY,EDIDBRY,,Europe/London,0,BUS,910GEDIDBRY,0
9100EDINBURBUS,Edinburgh (Platform BUS),55.9519018,-3.1904199,EDB,EDINBUR,,Europe/London,1,BUS,910GEDINBUR,0
9100EDINPRK1,Edinburgh Park (Platform 1),55.927551,-3.307788,EDP,EDINPRK,,Europe/London,1,1,910GEDINPRK,0
9100EDINPRK2,Edinburgh Park (Platform 2),55.927551,-3.307788,EDP,EDINPRK,,Europe/London,1,2,910GEDINPRK,0
9100EDMNGRN1,Edmonton Green (Platform 1),51.624503,-0.0614266,EDR,EDMNGRN,,Europe/London,1,1,910GEDMNGRN,0
9100EDMNGRN2,Edmonton Green (Platform 2),51.624503,-0.0614266,EDR,EDMNGRN,,Europe/London,1,2,910GEDMNGRN,0
9100EDMNGRNBUS,Edmonton Green (Platform BUS),51.624503,-0.0614266,EDR,EDMNGRN,,Europe/London,1,BUS,910GEDMNGRN,0
9100EDNB1,Edenbridge (Kent) (Platform 1),51.2083661,0.0598637,EBR,EDNB,,Europe/London,0,1,910GEDNB,0
9100EDNB2,Edenbridge (Kent) (Platform 2),51.2083661,0.0598637,EBR,EDNB,,Europe/London,0,2,910GEDNB,0
9100EDNBBUS,Edenbridge (Platform BUS),51.20843561815,0.06064634772,EBR,EDNB,,Europe/London,0,BUS,910GEDNB,0
9100EDNT1,Edenbridge Town (Platform 1),51.2001369,0.067215,EBT,EDNT,,Europe/London,0,1,910GEDNT,0
9100EDNT2,Edenbridge Town (Platform 2),51.2001369,0.067215,EBT,EDNT,,Europe/London,0,2,910GEDNT,0
9100EDNTBUS,Edenbridge Town (Platform BUS),51.2000827298,0.06717310341,EBT,EDNT,,Europe/London,0,BUS,910GEDNT,0
9100EDPK1,Eden Park (Platform 1),51.3901801,-0.0263691,EDN,EDPK,,Europe/London,0,1,910GEDPK,0
9100EDPK2,Eden Park (Platform 2),51.3901801,-0.0263691,EDN,EDPK,,Europe/London,0,2,910GEDPK,0
9100EDULWCH1,East Dulwich (Platform 1),51.4610374,-0.0807982,EDW,EDULWCH,,Europe/London,0,1,910GEDULWCH,0
9100EDULWCH2,East Dulwich (Platform 2),51.4610374,-0.0807982,EDW,EDULWCH,,Europe/London,0,2,910GEDULWCH,0
9100EDULWCHBUS,East Dulwich (Platform BUS),51.4614944798,-0.08057161944,EDW,EDULWCH,,Europe/London,0,BUS,910GEDULWCH,0
9100EFARLGH1,East Farleigh (Platform 1),51.2552513,0.4844783,EFL,EFARLGH,,Europe/London,0,1,910GEFARLGH,0
9100EFARLGH2,East Farleigh (Platform 2),51.2552513,0.4844783,EFL,EFARLGH,,Europe/London,0,2,910GEFARLGH,0
9100EFARLGHBUS,East Farleigh (Platform BUS),51.25523768107,0.48472904846,EFL,EFARLGH,,Europe/London,0,BUS,910GEFARLGH,0
9100EFNGHMJ1,Effingham Junction (Platform 1),51.2912974,-0.4200621,EFF,EFNGHMJ,,Europe/London,0,1,910GEFNGHMJ,0
9100EFNGHMJ2,Effingham Junction (Platform 2),51.2912974,-0.4200621,EFF,EFNGHMJ,,Europe/London,0,2,910GEFNGHMJ,0
9100EFNGHMJBUS,Effingham Junction (Platform BUS),51.29149533536,-0.41996533957,EFF,EFNGHMJ,,Europe/London,0,BUS,910GEFNGHMJ,0
9100EGHAM1,Egham (Platform 1),51.4294065,-0.5465778,EGH,EGHAM,,Europe/London,0,1,910GEGHAM,0
9100EGHAM2,Egham (Platform 2),51.4294065,-0.5465778,EGH,EGHAM,,Europe/London,0,2,910GEGHAM,0
9100EGLSCLFBUS,Eaglescliffe (Platform BUS),54.52943150935,-1.34943701307,EAG,EGLSCLF,,Europe/London,0,BUS,910GEGLSCLF,0
9100EGRFRTH0,East Garforth (Platform 0),53.7922376,-1.3715945,EGF,EGRFRTH,,Europe/London,0,0,910GEGRFRTH,0
9100EGRFRTHBUS,East Garforth (Platform BUS),53.79197747142,-1.37053681811,EGF,EGRFRTH,,Europe/London,0,BUS,910GEGRFRTH,0
9100EGRNSTDBUS,East Grinstead (Platform BUS),51.1264031,-0.0178578,EGR,EGRNSTD,,Europe/London,1,BUS,910GEGRNSTD,0
9100EGTONBUS,Egton (Platform BUS),54.43748142362,-0.76146487581,EGT,EGTON,,Europe/London,2,BUS,910GEGTON,0
9100EKILBRD1,East Kilbride (Platform 1),55.7659902,-4.1809174,EKL,EKILBRD,,Europe/London,1,1,910GEKILBRD,0
9100ELGH2B,Eastleigh (Platform 2B),50.9687923,-1.3499611,ESL,ELGH,,Europe/London,1,2B,910GELGH,0
9100ELGH3B,Eastleigh (Platform 3B),50.96925016601,-1.35008445334,ESL,ELGH,,Europe/London,1,3B,910GELGH,0
9100ELGHBUS,Eastleigh (Platform BUS),50.9687923,-1.3499611,ESL,ELGH,,Europe/London,1,BUS,910GELGH,0
9100ELINTN1,East Linton (Platform 1),55.9868712,-2.6621772,ELT,ELINTN,,Europe/London,1,1,910GELINTN,0
9100ELINTN2,East Linton (Platform 2),55.9868712,-2.6621772,ELT,ELINTN,,Europe/London,1,2,910GELINTN,0
9100ELINTNBUS,East Linton (Platform BUS),55.9868712,-2.6621772,ELT,ELINTN,,Europe/London,1,BUS,910GELINTN,0
9100ELMERSE2,Elmers End (Platform 2),51.398012,-0.0497025,ELE,ELMERSE,,Europe/London,0,2,910GELMERSE,0
9100ELMERSE3,Elmers End (Platform 3),51.398012,-0.0497025,ELE,ELMERSE,,Europe/London,0,3,910GELMERSE,0
9100ELMSWEL1,Elmswell (Platform 1),52.2381588,0.9125333,ESW,ELMSWEL,,Europe/London,0,1,910GELMSWEL,0
9100ELMSWEL2,Elmswell (Platform 2),52.2381588,0.9125333,ESW,ELMSWEL,,Europe/London,0,2,910GELMSWEL,0
9100ELMW1,Elmstead Woods (Platform 1),51.41711760416,0.04427414538,ESD,ELMW,,Europe/London,0,1,910GELMW,0
9100ELMW2,Elmstead Woods (Platform 2),51.41711760416,0.04427414538,ESD,ELMW,,Europe/London,0,2,910GELMW,0
9100ELMW3,Elmstead Woods (Platform 3),51.4167981,0.0446574,ESD,ELMW,,Europe/London,0,3,910GELMW,0
9100ELMW4,Elmstead Woods (Platform 4),51.4167981,0.0446574,ESD,ELMW,,Europe/London,0,4,910GELMW,0
9100ELMWBUS,Elmstead Woods (Platform BUS),51.4167981,0.0446574,ESD,ELMW,,Europe/London,0,BUS,910GELMW,0
9100ELSC1,Elsecar (Platform 1),53.4986826,-1.427499,ELR,ELSC,,Europe/London,0,1,910GELSC,0
9100ELSC2,Elsecar (Platform 2),53.4986826,-1.427499,ELR,ELSC,,Europe/London,0,2,910GELSC,0
9100ELSCBUS,Elsecar (Platform BUS),53.49865904794,-1.4274237643,ELR,ELSC,,Europe/London,0,BUS,910GELSC,0
9100ELSENHM1,Elsenham (Essex) (Platform 1),51.9207191,0.227718,ESM,ELSENHM,,Europe/London,0,1,910GELSENHM,0
9100ELSENHM2,Elsenham (Essex) (Platform 2),51.9207191,0.227718,ESM,ELSENHM,,Europe/London,0,2,910GELSENHM,0
9100ELSMPRTBUS,Ellesmere Port (Platform BUS),53.2821909626,-2.89642257273,ELP,ELSMPRT,,Europe/London,0,BUS,910GELSMPRT,0
9100ELTHAM1,Eltham (Platform 1),51.4555936,0.0522692,ELW,ELTHAM,,Europe/London,0,1,910GELTHAM,0
9100ELTHAM2,Eltham (Platform 2),51.4555936,0.0522692,ELW,ELTHAM,,Europe/London,0,2,910GELTHAM,0
9100ELTHAMBUS,Eltham (Platform BUS),51.45564352415,0.05247241766,ELW,ELTHAM,,Europe/London,0,BUS,910GELTHAM,0
9100ELTON1,Elton & Orston (Platform 1),52.9521534,-0.8554051,ELO,ELTON,,Europe/London,0,1,910GELTON,0
9100ELTON2,Elton & Orston (Platform 2),52.9521534,-0.8554051,ELO,ELTON,,Europe/London,0,2,910GELTON,0
9100ELTRBUS,Elstree & Borehamwood (Platform BUS),51.652819,-0.2798815,ELS,ELTR,,Europe/London,1,BUS,910GELTR,0
9100ELWD1,Earlswood (West Midlands) (Platform 1),52.3665989,-1.8614034,EWD,ELWD,,Europe/London,0,1,910GELWD,0
9100ELWD2,Earlswood (West Midlands) (Platform 2),52.3665989,-1.8614034,EWD,ELWD,,Europe/London,0,2,910GELWD,0
9100ELYYBUS,Ely (Platform BUS),52.39122980535,0.26682768314,ELY,ELYY,,Europe/London,1,BUS,910GELYY,0
9100EMALING1,East Malling (Platform 1),51.2856713,0.4403595,EML,EMALING,,Europe/London,2,1,910GEMALING,0
9100EMALING2,East Malling (Platform 2),51.2856713,0.4403595,EML,EMALING,,Europe/London,2,2,910GEMALING,0
9100EMALINGBUS,East Malling (Platform BUS),51.2856713,0.4403595,EML,EMALING,,Europe/London,2,BUS,910GEMALING,0
9100EMPKWAYBUS,East Midlands Parkway (Platform BUS),52.862275,-1.262883,EMD,EMPKWAY,,Europe/London,1,BUS,910GEMPKWAY,0
9100EMRSPKH1,Emerson Park (Platform 1),51.5686007,0.2202375,EMP,EMRSPKH,,Europe/London,1,1,910GEMRSPKH,0
9100EMSWTH1,Emsworth (Platform 1),50.8516544,-0.9385075,EMS,EMSWTH,,Europe/London,0,1,910GEMSWTH,0
9100EMSWTH2,Emsworth (Platform 2),50.8516544,-0.9385075,EMS,EMSWTH,,Europe/London,0,2,910GEMSWTH,0
9100ENFC1,Enfield Chase (Platform 1),51.6526384,-0.0908639,ENC,ENFC,,Europe/London,2,1,910GENFC,0
9100ENFC2,Enfield Chase (Platform 2),51.6526384,-0.0908639,ENC,ENFC,,Europe/London,2,2,910GENFC,0
9100ENFCBUS,Enfield Chase (Platform BUS),51.6526384,-0.0908639,ENC,ENFC,,Europe/London,2,BUS,910GENFC,0
9100ENFLDLK1,Enfield Lock (Platform 1),51.6706124,-0.0286058,ENL,ENFLDLK,,Europe/London,0,1,910GENFLDLK,0
9100ENFLDLK2,Enfield Lock (Platform 2),51.6706124,-0.0286058,ENL,ENFLDLK,,Europe/London,0,2,910GENFLDLK,0
9100ENFLDTNBUS,Enfield Town (Platform BUS),51.65202555792,-0.0793275609,ENF,ENFLDTN,,Europe/London,1,BUS,910GENFLDTN,0
9100ENTWISL1,Entwistle (Platform 1),53.6556886,-2.4139637,ENT,ENTWISL,,Europe/London,1,1,910GENTWISL,0
9100EPSDNS1,Epsom Downs (Platform 1),51.3242508,-0.2384351,EPD,EPSDNS,,Europe/London,1,1,910GEPSDNS,0
9100EPSMBUS,Epsom (Surrey) (Platform BUS),51.3343527,-0.2695495,EPS,EPSM,,Europe/London,1,BUS,910GEPSM,0
9100ERDNGTN1,Erdington (Platform 1),52.5285663,-1.8392253,ERD,ERDNGTN,,Europe/London,0,1,910GERDNGTN,0
9100ERDNGTN2,Erdington (Platform 2),52.5285663,-1.8392253,ERD,ERDNGTN,,Europe/London,0,2,910GERDNGTN,0
9100ERGNCHP1,Energlyn & Churchill Park (Platform 1),51.5843584,-3.2290676,ECP,ERGNCHP,,Europe/London,0,1,910GERGNCHP,0
9100ERGNCHP2,Energlyn & Churchill Park (Platform 2),51.5843584,-3.2290676,ECP,ERGNCHP,,Europe/London,0,2,910GERGNCHP,0
9100ERGNCHPBUS,Energlyn & Churchill Park (Platform BUS),51.5843584,-3.2290676,ECP,ERGNCHP,,Europe/London,0,BUS,910GERGNCHP,0
9100ERIDGE1,Eridge (Platform 1),51.0892394,0.2009551,ERI,ERIDGE,,Europe/London,1,1,910GERIDGE,0
9100ERIDGEBUS,Eridge (Platform BUS),51.08896563979,0.20143180721,ERI,ERIDGE,,Europe/London,1,BUS,910GERIDGE,0
9100ERITH1,Erith (Platform 1),51.4815782,0.1751948,ERH,ERITH,,Europe/London,0,1,910GERITH,0
9100ERITH2,Erith (Platform 2),51.4815782,0.1751948,ERH,ERITH,,Europe/London,0,2,910GERITH,0
9100ERITHBUS,Erith (Platform BUS),51.4815782,0.1751948,ERH,ERITH,,Europe/London,0,BUS,910GERITH,0
9100ERLFLD1,Earlsfield (Platform 1),51.44233697017,-0.18771485554,EAD,ERLFLD,,Europe/London,1,1,910GERLFLD,0
9100ERLFLD2,Earlsfield (Platform 2),51.4424033,-0.1876937,EAD,ERLFLD,,Europe/London,1,2,910GERLFLD,0
9100ERLFLD3,Earlsfield (Platform 3),51.4424033,-0.1876937,EAD,ERLFLD,,Europe/London,1,3,910GERLFLD,0
9100ERLFLDBUS,Earlsfield (Platform BUS),51.44233697017,-0.18771485554,EAD,ERLFLD,,Europe/London,1,BUS,910GERLFLD,0
9100ERLSTWNBUS,Earlestown (Platform BUS),53.4512184,-2.6376153,ERL,ERLSTWN,,Europe/London,0,BUS,910GERLSTWN,0
9100ERLY1,Earley (Platform 1),51.4410298,-0.9177114,EAR,ERLY,,Europe/London,0,1,910GERLY,0
9100ERLY2,Earley (Platform 2),51.4410298,-0.9177114,EAR,ERLY,,Europe/London,0,2,910GERLY,0
9100ESHER1,Esher (Platform 1),51.3800529,-0.3532042,ESH,ESHER,,Europe/London,0,1,910GESHER,0
9100ESHER4,Esher (Platform 4),51.3800529,-0.3532042,ESH,ESHER,,Europe/London,0,4,910GESHER,0
9100ESHERBUS,Esher (Platform BUS),51.3798911037,-0.35333776011,ESH,ESHER,,Europe/London,0,BUS,910GESHER,0
9100ESHERDFL,Esher (Platform DFL),51.3798911037,-0.35333776011,ESH,ESHER,,Europe/London,0,DFL,910GESHER,0
9100ESHS1,Easterhouse (Platform 1),55.8598389,-4.1068764,EST,ESHS,,Europe/London,0,1,910GESHS,0
9100ESHS2,Easterhouse (Platform 2),55.8598389,-4.1068764,EST,ESHS,,Europe/London,0,2,910GESHS,0
9100ESKBANK1,Eskbank (Platform 1),55.8812887,-3.0828437,EKB,ESKBANK,,Europe/London,1,1,910GESKBANK,0
9100ESSEXRD1,Essex Road (Platform 1),51.5407328,-0.0961859,EXR,ESSEXRD,,Europe/London,2,1,910GESSEXRD,0
9100ESSEXRD2,Essex Road (Platform 2),51.5407328,-0.0961859,EXR,ESSEXRD,,Europe/London,2,2,910GESSEXRD,0
9100ESTFLDS1,Mitcham Eastfields (Platform 1),51.4073954,-0.154872,MTC,ESTFLDS,,Europe/London,0,1,910GESTFLDS,0
9100ESTFLDS2,Mitcham Eastfields (Platform 2),51.4073954,-0.154872,MTC,ESTFLDS,,Europe/London,0,2,910GESTFLDS,0
9100ESTFLDSBUS,Mitcham Eastfields (Platform BUS),51.4073954,-0.154872,MTC,ESTFLDS,,Europe/London,0,BUS,910GESTFLDS,0
9100ESTRNGT1,Eastrington (Platform 1),53.755235,-0.7870775,EGN,ESTRNGT,,Europe/London,0,1,910GESTRNGT,0
9100ESTRNGT2,Eastrington (Platform 2),53.755235,-0.7870775,EGN,ESTRNGT,,Europe/London,0,2,910GESTRNGT,0
9100ETCHNGM1,Etchingham (Platform 1),51.0106562,0.4423838,ETC,ETCHNGM,,Europe/London,0,1,910GETCHNGM,0
9100ETCHNGM2,Etchingham (Platform 2),51.0106562,0.4423838,ETC,ETCHNGM,,Europe/London,0,2,910GETCHNGM,0
9100ETCHNGMBUS,Etchingham (Platform BUS),51.0106562,0.4423838,ETC,ETCHNGM,,Europe/London,0,BUS,910GETCHNGM,0
9100ETILBRYBUS,East Tilbury (Platform BUS),51.4845202,0.4127175,ETL,ETILBRY,,Europe/London,1,BUS,910GETILBRY,0
9100EUSTONBUS,London Euston (Platform BUS),51.52813624438,-0.13392355556,EUS,EUSTON,,Europe/London,1,BUS,910GEUSTON,0
9100EUXT1,Euxton Balshaw Lane (Platform 1),53.6598241,-2.6716808,EBA,EUXT,,Europe/London,0,1,910GEUXT,0
9100EUXT2,Euxton Balshaw Lane (Platform 2),53.6598241,-2.6716808,EBA,EUXT,,Europe/London,0,2,910GEUXT,0
9100EUXTBUS,Euxton Balshaw Lane (Platform BUS),53.66047929434,-2.67202345656,EBA,EUXT,,Europe/London,0,BUS,910GEUXT,0
9100EVESHAM1,Evesham (Platform 1),52.0984969,-1.9472858,EVE,EVESHAM,,Europe/London,0,1,910GEVESHAM,0
9100EVESHAM2,Evesham (Platform 2),52.0984969,-1.9472858,EVE,EVESHAM,,Europe/London,0,2,910GEVESHAM,0
9100EVESHAMBUS,Evesham (Platform BUS),52.0984969,-1.9472858,EVE,EVESHAM,,Europe/London,0,BUS,910GEVESHAM,0
9100EWELLE1,Ewell East (Platform 1),51.3452926,-0.2412882,EWE,EWELLE,,Europe/London,0,1,910GEWELLE,0
9100EWELLE2,Ewell East (Platform 2),51.3452926,-0.2412882,EWE,EWELLE,,Europe/London,0,2,910GEWELLE,0
9100EWELLEBUS,Ewell East (Platform BUS),51.3452926,-0.2412882,EWE,EWELLE,,Europe/London,0,BUS,910GEWELLE,0
9100EWELW1,Ewell West (Platform 1),51.3501115,-0.257131,EWW,EWELW,,Europe/London,1,1,910GEWELW,0
9100EWELW2,Ewell West (Platform 2),51.3501115,-0.257131,EWW,EWELW,,Europe/London,1,2,910GEWELW,0
9100EWELWBUS,Ewell West (Platform BUS),51.35004486032,-0.25698654147,EWW,EWELW,,Europe/London,1,BUS,910GEWELW,0
9100EWRTHNGBUS,East Worthing (Platform BUS),50.82164517579,-0.35489367408,EWR,EWRTHNG,,Europe/London,0,BUS,910GEWRTHNG,0
9100EXETERCBUS,Exeter Central (Platform BUS),50.72648416524,-3.5332764081,EXC,EXETERC,,Europe/London,1,BUS,910GEXETERC,0
9100EXETRSD1A,Exeter St David's (Platform 1A),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,1A,910GEXETRSD,0
9100EXETRSD1B,Exeter St David's (Platform 1B),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,1B,910GEXETRSD,0
9100EXETRSD3A,Exeter St David's (Platform 3A),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,3A,910GEXETRSD,0
9100EXETRSD3B,Exeter St David's (Platform 3B),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,3B,910GEXETRSD,0
9100EXETRSD4A,Exeter St David's (Platform 4A),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,4A,910GEXETRSD,0
9100EXETRSD4B,Exeter St David's (Platform 4B),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,4B,910GEXETRSD,0
9100EXETRSD5B,Exeter St David's (Platform 5B),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,5B,910GEXETRSD,0
9100EXETRSD6A,Exeter St David's (Platform 6A),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,6A,910GEXETRSD,0
9100EXETRSD6B,Exeter St David's (Platform 6B),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,6B,910GEXETRSD,0
9100EXETRSDBUS,Exeter St David's (Platform BUS),50.7292155,-3.5435703,EXD,EXETRSD,,Europe/London,1,BUS,910GEXETRSD,0
9100EXHIBTCBUS,Exhibition Centre (Glasgow) (Platform BUS),55.86155089969,-4.2835887361,EXG,EXHIBTC,,Europe/London,1,BUS,910GEXHIBTC,0
9100EXMOUTH1,Exmouth (Platform 1),50.6215885,-3.4149723,EXM,EXMOUTH,,Europe/London,1,1,910GEXMOUTH,0
9100EXMOUTHBUS,Exmouth (Platform BUS),50.62163484295,-3.41497163564,EXM,EXMOUTH,,Europe/London,1,BUS,910GEXMOUTH,0
9100EXTON1,Exton (Platform 1),50.6680325,-3.4440694,EXN,EXTON,,Europe/London,0,1,910GEXTON,0
9100EXTONBUS,Exton (Platform BUS),50.66830357961,-3.44409619975,EXN,EXTON,,Europe/London,0,BUS,910GEXTON,0
9100EYNSFD1,Eynsford (Platform 1),51.3623288,0.2042149,EYN,EYNSFD,,Europe/London,0,1,910GEYNSFD,0
9100EYNSFD2,Eynsford (Platform 2),51.3623288,0.2042149,EYN,EYNSFD,,Europe/London,0,2,910GEYNSFD,0
9100EYNSFDBUS,Eynsford (Platform BUS),51.3623288,0.2042149,EYN,EYNSFD,,Europe/London,0,BUS,910GEYNSFD,0
9100FAIRLIE1,Fairlie (Platform 1),55.7519642,-4.8531164,FRL,FAIRLIE,,Europe/London,1,1,910GFAIRLIE,0
9100FALCNWD1,Falconwood (Platform 1),51.4592305,0.0793044,FCN,FALCNWD,,Europe/London,2,1,910GFALCNWD,0
9100FALCNWD2,Falconwood (Platform 2),51.4592305,0.0793044,FCN,FALCNWD,,Europe/London,2,2,910GFALCNWD,0
9100FALCNWDBUS,Falconwood (Platform BUS),51.45915447314,0.07930456484,FCN,FALCNWD,,Europe/London,2,BUS,910GFALCNWD,0
9100FALMTHD1,Falmouth Docks (Platform 1),50.1507822,-5.0557922,FAL,FALMTHD,,Europe/London,1,1,910GFALMTHD,0
9100FALMTHT1,Falmouth Town (Platform 1),50.1483073,-5.0649675,FMT,FALMTHT,,Europe/London,0,1,910GFALMTHT,0
9100FAMBDGE1,North Fambridge (Platform 1),51.6486316,0.6817622,NFA,FAMBDGE,,Europe/London,0,1,910GFAMBDGE,0
9100FAMBDGE2,North Fambridge (Platform 2),51.6486316,0.6817622,NFA,FAMBDGE,,Europe/London,0,2,910GFAMBDGE,0
9100FAMR1,Falmer (Platform 1),50.8619409,-0.0872899,FMR,FAMR,,Europe/London,0,1,910GFAMR,0
9100FAMR2,Falmer (Platform 2),50.8619409,-0.0872899,FMR,FAMR,,Europe/London,0,2,910GFAMR,0
9100FAMRBUS,Falmer (Platform BUS),50.86212905628,-0.08738542572,FMR,FAMR,,Europe/London,0,BUS,910GFAMR,0
9100FAREHAMBUS,Fareham (Platform BUS),50.8534057,-1.1923427,FRM,FAREHAM,,Europe/London,1,BUS,910GFAREHAM,0
9100FARNHAMBUS,Farnham (Platform BUS),51.21190464302,-0.79242710526,FNH,FARNHAM,,Europe/London,0,BUS,910GFARNHAM,0
9100FAULDHS1,Fauldhouse (Platform 1),55.8224448,-3.7192484,FLD,FAULDHS,,Europe/London,1,1,910GFAULDHS,0
9100FAULDHS2,Fauldhouse (Platform 2),55.8224448,-3.7192484,FLD,FAULDHS,,Europe/London,1,2,910GFAULDHS,0
9100FAVRSHMBUS,Faversham (Platform BUS),51.3116525,0.8906635,FAV,FAVRSHM,,Europe/London,0,BUS,910GFAVRSHM,0
9100FAYGATE1,Faygate (Platform 1),51.0959458,-0.2630067,FGT,FAYGATE,,Europe/London,0,1,910GFAYGATE,0
9100FAYGATE2,Faygate (Platform 2),51.0959458,-0.2630067,FGT,FAYGATE,,Europe/London,0,2,910GFAYGATE,0
9100FAYGATEBUS,Faygate (Platform BUS),51.09589063824,-0.26301859246,FGT,FAYGATE,,Europe/London,0,BUS,910GFAYGATE,0
9100FELTHAMBUS,Feltham (Platform BUS),51.44789837785,-0.40983816198,FEL,FELTHAM,,Europe/London,1,BUS,910GFELTHAM,0
9100FENITON1,Feniton (Platform 1),50.7865525,-3.285205,FNT,FENITON,,Europe/London,0,1,910GFENITON,0
9100FENITONBUS,Feniton (Platform BUS),50.78667690633,-3.28541770355,FNT,FENITON,,Europe/London,0,BUS,910GFENITON,0
9100FERNHIL1,Fernhill (Platform 1),51.6866141,-3.3958825,FER,FERNHIL,,Europe/London,0,1,910GFERNHIL,0
9100FERRIBY1,Ferriby (Platform 1),53.7170509,-0.5077294,FRY,FERRIBY,,Europe/London,0,1,910GFERRIBY,0
9100FERRIBY2,Ferriby (Platform 2),53.7170509,-0.5077294,FRY,FERRIBY,,Europe/London,0,2,910GFERRIBY,0
9100FERRIBYBUS,Ferriby (Platform BUS),53.71715458482,-0.50783039182,FRY,FERRIBY,,Europe/London,0,BUS,910GFERRIBY,0
9100FFAIRFC1,Ffairfach (Platform 1),51.8730081,-3.9927793,FFA,FFAIRFC,,Europe/London,0,1,910GFFAIRFC,0
9100FFAIRFCBUS,Ffairfach (Platform BUS),51.87247446237,-3.99285940936,FFA,FFAIRFC,,Europe/London,1,BUS,910GFFAIRFC,0
9100FGDHBR1,Fishguard Harbour (Platform 1),52.0106512,-4.9862275,FGH,FGDHBR,,Europe/London,0,1,910GFGDHBR,0
9100FGDHBRBUS,Fishguard Harbour (Platform BUS),52.01154268235,-4.98564201974,FGH,FGDHBR,,Europe/London,0,BUS,910GFGDHBR,0
9100FGDHGWK1,Fishguard & Goodwick (Platform 1),52.0039692,-4.9950733,FGW,FGDHGWK,,Europe/London,0,1,910GFGDHGWK,0
9100FGDHGWKBUS,Fishguard & Goodwick (Platform BUS),52.00411412367,-4.99483776655,FGW,FGDHGWK,,Europe/London,1,BUS,910GFGDHGWK,0
9100FILEY1,Filey (Platform 1),54.2098083,-0.2938604,FIL,FILEY,,Europe/London,0,1,910GFILEY,0
9100FILEY2,Filey (Platform 2),54.2098083,-0.2938604,FIL,FILEY,,Europe/London,0,2,910GFILEY,0
9100FILTNEWBUS,Filton Abbey Wood (Platform BUS),51.50493898751,-2.56243055098,FIT,FILTNEW,,Europe/London,0,BUS,910GFILTNEW,0
9100FINSTCK1,Finstock (Platform 1),51.8528179,-1.4696045,FIN,FINSTCK,,Europe/London,0,1,910GFINSTCK,0
