stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
KETRGED,,GEDDINGTON,,52.4577988786678,-0.712910114728265
KETRGLN,,GLENDON,,52.4342725126451,-0.749341149228366
KETRGNJ,,NORTH JUNCTION,,52.4214183982755,-0.740296198647867
KETRHBS,,KETTERING HOT BOX SDG,,52.3904334631613,-0.731842620591299
KETRSJ,,SOUTH JUNCTION,,52.3790198287276,-0.716270427851396
KETRSSD,,KETTERING STABLING SIDINGS,,52.3905667,-0.7309302
KETTK3,,KETTON SIG K3,,52.6368525,-0.5230939
KETTON,,KETTON AND COLLYWESTON,,52.625232653642,-0.547530727300045
KETTWGB,,KETTON WARD SDG GBRF,,52.6341245,-0.53235
KETTWSD,,KETTON CASTLE CEMENT,,52.6338635431235,-0.531399102361139
KEWBDGE,KWB,Kew Bridge Rail Station,,51.48951285815,-0.28710755038
KEWEJ,,KEW EAST JUNCTION,,51.4932355405976,-0.284384525060028
KEWGRDN,KWG,Kew Gardens Rail Station,,51.47707334177,-0.28505351414
KEYH127,,KEYHAM SIG P127,,50.3898162447975,-4.17979520092926
KEYHAM,KEY,Keyham Rail Station,,50.38987989568,-4.17959919463
KEYMERJ,,WIVELSFIELD,,50.9643037147338,-0.121617296157308
KEYNSCH,,KEYNSHAM,,51.4171678003416,-2.49462791368711
KEYNSHM,KYN,Keynsham Rail Station,,51.41797695748,-2.49562890975
KGHN,KGH,Kinghorn Rail Station,,56.0693375269,-3.17415408031
KGMR481,,CARLISLE KINGMOOR SIG 481,,54.9170040097776,-2.96608607035184
KGMR482,,CARLISLE KINGMOOR SIG 482,,54.9170300528898,-2.96602208635424
KGMRDD1,,CARLISLE KINGMOOR DD1 SB,,54.932139814149,-2.98187633612979
KGMRDDS,,KINGMOOR YARD DOWN DEPART,,54.9090374785562,-2.96047976532732
KGMRDRS,,CARLISLE KINGMOOR SIDINGS(DRS),,54.9090357335316,-2.96046521954225
KGMRJCN,,CARLISLE KINGMOOR JUNCTION,,54.9121413071778,-2.96231634554858
KGMRLIP,,CARLISLE KINGMOOR TMD (DRS),,54.9077062843059,-2.95944180547796
KGMRSRR,,STAINTON JN,,54.9094578085546,-2.96539676194758
KGMRUD1,,CARLISLE KINGMOOR SIG UD1,,54.9277854231975,-2.97452693222159
KGMRULP,,KINGMOOR UP LOOP,,54.9076159809039,-2.95815047524748
KGMRUTS,,KINGMOOR UP THROUGH SDG,,,
KGMRVQ,,CARLISLE KINGMOOR V.Q. (NR),,54.9308796085009,-2.97999483471596
KGMRVWR,,CARLISLE KINGMOOR,,54.9096115,-2.9561651
KGPK,KGP,Kings Park Rail Station,,55.81954306857,-4.24651694576
KGSDYKE,,KINGS DYKE,,52.5571870763288,-0.166395728421825
KGSGJN,,KING'S GATE JUNCTION,,55.8977550582482,-3.0867806668633
KGST410,,KINGSTON SIGNAL F410,,51.4133207259039,-0.306458066841397
KGST412,,KINGSTON SIGNAL F412,,51.413284775417,-0.306459396213206
KGSTON,KNG,Kingston Rail Station,,51.41275124586,-0.30116570895
KGUSCE,,CE SIDING,,57.0774044864761,-4.05473580046947
KGUSSIE,KIN,Kingussie Rail Station,,57.07778172589,-4.05219219776
KGWD,KND,Kingswood Rail Station,,51.29472472324,-0.2112474821
KIBWRTH,,KIBWORTH,,52.5386930274493,-0.994154082004617
KIDBROK,KDB,Kidbrooke Rail Station,,51.46212129606,0.02749762513
KIDS587,,KIDSGROVE SIGNAL 587,,53.0864264242816,-2.24541224253263
KIDSGRV,KDG,Kidsgrove Rail Station,,53.08656536881,-2.24481583495
KIDWELY,KWL,Kidwelly Rail Station,,51.73434180465,-4.31698547496
KIDWJCN,,KIDWELLY JUNCTION,,51.7313968960052,-4.3110160079455
KIDWPY,,PONTYATES LEVEL CROSSING,,51.7519946649339,-4.21721663138149
KIGSHTH,KIH,KINGS HEATH,,,
KIJFOEK,,KIJFHOEK YARD,,,
KILARNY,KLL,KILLARNEY,,52.05923,-9.50226
KILBLC,,KILBURN L C,,53.0130205257747,-1.43872131607336
KILBPLT,ZKP,KILBURN PARK LT,,51.5468955,-0.2044273
KILCFHH,,KILLOCH COLLIERY FHH,,55.4542306236682,-4.41936412781398
KILCGBF,,KILLOCH COLLIERY GBRF,,55.4533794485727,-4.41626767328871
KILCHCL,,NCB KILLOCH COLLIERY,,55.4542210213503,-4.41939517201432
KILDONN,KIL,Kildonan Rail Station,,58.17080946408,-3.86910608461
KILGETY,KGT,Kilgetty Rail Station,,51.73210645632,-4.71515570586
KILLCNE,,KILLIECRANKIE,,56.743739930658,-3.77799284857061
KILM72,,KILMARNOCK SIG K72,,55.6135309706864,-4.50636165709452
KILM86,,KILMARNOCK SIG K86,,55.6137547287009,-4.50360140186301
KILMBCY,,ANDREW BARCLAY & SONS,,55.6127478625134,-4.50209102222375
KILMBWJ,,Barleith Walker J,,55.5942694,-4.4548991
KILMCE,,CE PLANT DEPOT,,55.6135400027309,-4.50637974386059
KILMLTC,,LONG LYES LOCAL SORTING SDGS,,55.6149271204576,-4.50773019838542
KILMRNK,KMK,Kilmarnock Rail Station,,55.61211761353,-4.49868475746
KILMWKR,,WALKER J & SONS HILL ST,,55.6138258866867,-4.50080008042531
KILW785,,KILWINNING SIGPK785,,55.6595000598292,-4.70985657038986
KILW794,,KILWINNING SIGNAL PK794,,55.6594919163157,-4.70984559172127
KILWJCE,,SECTION MAN KILWINNING CONC,,55.6577397123493,-4.70952071232199
KILWNCE,,KILWINNING UP SIDING,,55.655526445301,-4.71031865375613
KILWNNG,KWN,Kilwinning Rail Station,,55.65595118696,-4.71001861287
KILWUGL,,KILWINNING U.G.L.,,55.6618163317513,-4.71008952212234
KILWUGY,,KILWINNING UP GOODS YARD,,55.6562818,-4.7105029
KINBRAC,KBC,Kinbrace Rail Station,,58.2583126802,-3.94120792686
KINBTLP,,KINBRACE TIMBER LOADING POINT,,58.2546,-3.9411
KINCDPS,,KINCARDINE POWER STATION,,56.0751234484478,-3.72837886717403
KINEGBF,,KINETON MOD GBRF,,52.1656625858544,-1.46193314945402
KINEJN,,KINETON JN,,52.1709876364339,-1.37426331590765
KINESD1,,KINETON SIDINGS 1,,52.1741546845668,-1.37996411627329
KINESD2,,KINETON SIDINGS 2,,52.1741181988618,-1.37999176659392
KINESD3,,KINETON SIDINGS 3,,52.1740897814586,-1.38001766123648
KINETON,,KINETON,,52.1653478852854,-1.4624850068971
KINGHAM,KGM,Kingham Rail Station,,51.90224962233,-1.62878618667
KINSSTN,KGS,Kings Sutton Rail Station,,52.02135131779,-1.28093054677
KINSVSQ,,KINGS SUTTON,,52.0202306957728,-1.28004302815874
KINTORE,KTR,Kintore Railway Station,,57.2435128459,-2.35024422812
KIRBYX,KBX,Kirby Cross Rail Station,,51.84139788787,1.2149927051
KIRKCCE,,Kirkham C.c.e.,,53.7899104,-2.9053478
KIRKHAM,KKM,Kirkham & Wesham Rail Station,,53.78691524417,-2.88294079158
KIRKM51,,Kirkham & Wesham Sig. KM51,,53.7869006,-2.880482
KIRKMNJ,,KIRKHAM & WESHAM,,53.7873863063985,-2.88180888188654
KIRKMWJ,,KIRKHAM WEST JN,,53.7874427567587,-2.9010913347386
KIRKOTM,,KIRKHAM OTM SIDING,,53.7874617,-2.8908578
KIRKWAL,,KIRKWALL FERRY,,58.9850312,-2.9610619
KITTSCA,,SCATTER BURNS,,57.175098,-2.1584819
KITTYAL,,KITTYBREWSTER ARRIVAL LINE,,57.1619209,-2.1133221
KITTYBR,,KITTYBREWSTER,,57.1657910093835,-2.11382257516972
KITTYGF,,KITTYBREWSTER GF,,57.1657723517622,-2.11383023936793
KKBY,KIR,Kirkby Rail Station,,53.48619068825,-2.90282920116
KKERRAN,,KILKERRAN,,55.3059939793728,-4.6807710674562
KKSNDAL,KKS,Kirk Sandall Rail Station,,53.56387811145,-1.07406102661
KKSNJN,,KIRK SANDALL JN,,53.5594444412069,-1.08358778772994
KLBRNHR,KBN,Kilburn High Road Rail Station,,51.53727746988,-0.19223741969
KLBRUDG,,UP & DOWN GOODS LOOP,,51.5361435971245,-0.195501326335085
KLBYBDG,,KILBY BRIDGE JUNCTION,,52.5665420674002,-1.08756356430878
KLCRGGN,KCG,KILCREGGAN,,55.9840269,-4.819774
KLDL,KLD,Kildale Rail Station,,54.47775758313,-1.0681434228
KLGL,KGL,Kings Langley Rail Station,,51.70635587658,-0.43842187035
KLGLLP,,UP KINGS LANGLEY LOOP,,51.6947334671041,-0.433710658690765
KLMAURS,KLM,Kilmaurs Rail Station,,55.63720791841,-4.53049038013
KLNH104,,KILNHURST S1104,,53.4719422722837,-1.30214697048324
KLNH105,,KILNHURST S1105,,53.4732237117159,-1.30185773613164
KLNH109,,KILNHURST S1109,,53.4793879855585,-1.30052498464876
KLNHLOS,,KILNHURST LIMIT OF SHUNT,,53.4701210828917,-1.30266414604593
KLNHUGL,,KILNHURST UP GOODS LOOP,,53.4794311551848,-1.30052627313819
KLPTRCK,KPT,Kilpatrick Rail Station,,55.92470139247,-4.45341195771
KLYNBUS,,KINGS LYNN BUSGN,,52.7542202590598,0.400498694189952
KLYNN,KLN,Kings Lynn Rail Station,,52.75392400456,0.40344668326
KLYNN29,,KINGS LYNN SIGNAL 29,,52.7533043806906,0.408865415063969
KLYNN36,,KINGS LYNN SIGNAL KL36,,52.7384395,0.4052749
KLYNN43,,KINGS LYNN SIGNAL 43,,52.7525160108198,0.410726382446304
KLYNN45,,KINGS LYNN SIGNAL KL45,,52.7342923,0.4025535
KLYNNCS,XKL,KINGS LYNN CARRIAGE SDGS,,52.7536720547914,0.404899176919166
KLYNNDF,,DALGETTY FRANKLIN,,52.7568711,0.4070177
KLYNNFP,,F P,,52.753835349158,0.404443495120382
KLYNNJN,,KINGS LYNN JN,,52.7525408363053,0.410707570985786
KLYNNSS,,KINGS LYNN STABLING SIDING,,52.7509821,0.4139737
KLYNNTC,,T C,,52.7533043806906,0.408865415063969
KLYNNTG,,KINGS LYNN T.C. GBRF,,52.7540973098674,0.407457247423573
KMPSTNH,KMH,Kempston Hardwick Rail Station,,52.0922183386,-0.50391375516
KMPTNPK,KMP,Kempton Park Rail Station,,51.42098314755,-0.40975125502
KMSLDN,,KEMSLEY DOWN,,,
KMSLY,KML,Kemsley Rail Station,,51.3624402662,0.73535780443
KNCDNLC,,KINCARDINE LEVEL XING,,56.0684434053392,-3.72294928220314
KNCKHLT,KCK,Knockholt Rail Station,,51.34578954727,0.13084714432
KNCRAIG,,KINCRAIG,,57.1272987914907,-3.93054230630128
KNDLVLX,,KNODISHALL LEVEL CROSSING,,,
KNEB639,,KNEBWORTH SIGNAL K639,,51.8670093299174,-0.187011998523069
KNEBWTH,KBW,Knebworth Rail Station,,51.86685483705,-0.18728871212
KNGBQUY,,KINGSBRIDGE BUS,,50.2832512146909,-3.7769337282088
KNGBRDG,,KINGSBRIDGE BUS STATION,,,
KNGSBC,,KINGSBURY BIRCH COPPICE,,52.5697498,-1.6787586
KNGSBCE,,BIRCH COPPICE X/CHNGE SDGS,,52.589865427851,-1.64549846291968
KNGSBCF,,BIRCH COPPICE FREIGHTLINER,,52.5914738939838,-1.64236044918244
KNGSBCG,,BIRCH COPPICE GBRF,,52.5902876273691,-1.64342459086146
KNGSBCJ,,KINGSBURY BRANCH JUNCTION,,52.5697558733834,-1.67875620201549
KNGSBEM,,KINGSBURY EMR SIDINGS,,52.5696228175308,-1.67811243268612
KNGSBFT,,BIRCH COPPICE FLT,,52.5902980067743,-1.64342486367085
KNGSBOS,,WARWICKSHIRE OIL STORAGE,,52.5763262258304,-1.67288281300311
KNGSBRS,,KINGSBURY RECEPTION SDGS,,52.5741680449063,-1.67750644893694
KNGSBSF,,SHUNTING FRAME,,52.5712823029133,-1.6788195124578
KNGSBYG,,KINGSBURY SIDINGS GBRF,,52.5741680449063,-1.67750644893694
KNGSBYJ,XKI,KINGSBURY JUNCTION,,52.5540768469048,-1.67794104810164
KNGSBYY,,RECP SIDINGS,,52.5741680449063,-1.67750644893694
KNGSCRL,,KINGSBURY OIL COLAS,,52.5771334,-1.6712351
KNGSFHH,,KINGSBURY FREIGHTLINER H.H.,,52.5763024114396,-1.67284368611459
KNGW,KGE,Kingsknowe Rail Station,,55.91881345437,-3.2649661733
KNGX,KGX,London Kings Cross Rail Station,,51.53088333892,-0.12292591146
KNGX300,,COPENHAGEN JN  SIGNAL K300,,51.5428107,-0.1223133
KNGX303,,BELLE ISLE SIGNAL 303,,51.5394136884117,-0.122889391606205
KNGXBAL,,KINGS X LONDON-BALLAST,,51.5320269820184,-0.12315643797539
KNGXBEL,XKB,BELLE ISLE,,51.5408714915687,-0.122772870028673
KNGXESG,,KINGS CROSS EAST SIDINGS,,,
KNGXFTJ,,COPENHAGEN JN,,51.5427354606204,-0.122347988204567
KNGXGWR,,KINGS X GASWORKS TUN REV,,51.5349661,-0.1233406
KNIGHTN,KNI,Knighton Rail Station,,52.34507261613,-3.04219570174
KNLY,KLY,Kenley Rail Station,,51.32477694192,-0.10092534215
KNLYBUS,,KENLEY (A22),,51.3254747626302,-0.0997220667066526
KNMTSB,,KENNETHMONT,,57.3517521738374,-2.74716777312274
KNNGGLP,,Kennington Goods Loops,,51.7260234868628,-1.24897613096054
KNNGTNJ,,KENNINGTON JN POINTS HEATERS,,51.7240241942508,-1.24735991311529
KNOK15,,KNOCKSHINNOCH SIG NC15,,55.3830271451016,-4.2046629128557
KNOKFHH,,Knockshinnoch FHH,,,
KNOKSCH,,KNOCKSHINNOCH WASHERY,,55.3852191214867,-4.20112413159342
KNOR522,,KINGS NORTON SIGNAL SY522,,52.412129269035,-1.95263651270228
KNOR523,,KINGS NORTON SIG SY523,,52.4132419866378,-1.94370606129771
KNOR528,,KINGS NORTON SIGNAL SY528,,52.4126131499606,-1.9495154260714
KNOR529,,KINGS NORTON SIGNAL 529,,52.4147431206046,-1.92967546250933
KNOR57,,KINGS NORTON SIGNAL SY57,,52.4123289101207,-1.9514246984714
KNORCT,,CAR TERMINAL,,52.4131633226086,-1.94214796294808
KNOROTP,,KS NORTON ON TRACK PLANT DEPOT,,52.4129431267575,-1.94527611259477
KNORTON,KNN,Kings Norton Rail Station,,52.41429066035,-1.93232572815
KNOWDL,,DALE LANE G.F.(KNOWSLEY),,53.4941714396163,-2.87406994940646
KNOWFT,,KNOWSLEY FREIGHT TERMINAL,,53.4926739450307,-2.86825169472323
KNRSBGH,KNA,Knaresborough Rail Station,,54.00902376537,-1.47041615856
KNSGHST,ZHS,HIGH STREET KENSINGTON LT,,51.4998389105886,-0.192800642736219
KNSXMCL,,London Kings Cross Thameslink Rail Station,,51.53066207884,-0.12033984927
KNTB103,,KINTBURY SIGNAL RK103,,51.4036601427788,-1.46131296063635
KNTB57,,KINTBURY SIGNAL UW57,,51.4036601427788,-1.46131296063635
KNTB848,,KINTBURY SIGNAL R848,,51.4036601427788,-1.46131296063635
KNTBRY,KIT,Kintbury Rail Station,,51.40252197567,-1.44598884527
KNTN401,,Knottingley Sig. K401,,53.7064522,-1.254033
KNTN402,,KNOTTINGLEY SIG K402,,53.7064194931394,-1.25398235852022
KNTN417,,KNOTTINGLEY SIG FE6417,,53.705919383278,-1.25174402823209
KNTN418,,KNOTTINGLEY SIG FE6418,,53.7064617187999,-1.25398060996036
KNTN421,,KNOTTINGLEY,,53.7064170138045,-1.24987038449284
KNTN422,,KNOTTINGLEY,,,
KNTN423,,KNOTTINGLEY SIG FE6423,,53.7061811476784,-1.24609841616403
KNTN431,,KNOTTINGLEY SIG FE6431,,53.7046009352692,-1.25225927302244
KNTNELL,,ENGLAND LANE LEVEL CROSSING,,53.7058059495232,-1.24319288140576
KNTNFHH,,KNOTTINGLEY TMD (FHH),,53.7060555137704,-1.25349592540412
KNTNGEJ,,KNOTTINGLEY EAST JN,,53.705818739357,-1.24326810430328
KNTNGFD,,KNOTTINGLEY FREIGHT DEPOT,,53.7061106628894,-1.25895111436185
KNTNGJK,,ROCKWARE GLASS LTD(JACKSON BR),,53.7031556,-1.2504214
KNTNGLY,KNO,Knottingley Rail Station,,53.70653731579,-1.25917814668
KNTNGSJ,,KNOTTINGLEY SOUTH JN,,53.7031636192498,-1.25042052630972
KNTNGWJ,,KNOTTINGLEY WEST JN,,53.7064272265645,-1.26453494461067
KNTNLIP,,LIP,,53.7062848091065,-1.25350006390609
KNTNSDG,,KNOTTINGLEY SIDINGS,,53.7061106628894,-1.25895111436185
KNTNWRD,,KNOTTINGLEY RST'S,,53.7062902417339,-1.254304372953
KNTNYFD,,KNOTTINGLEY DEPOT,,53.7062848091065,-1.25350006390609
KNTSHTJ,,KENTISH TOWN JUNCTION,,51.5504107492186,-0.139534494685007
KNTSHTN,KTN,Kentish Town Rail Station,,51.55049490191,-0.14036490827
KNTSHTW,KTW,Kentish Town West Rail Station,,51.54654783764,-0.14665543661
KNUCKLS,KNU,Knucklas Rail Station,,52.35986147865,-3.09687741877
KNUTSFD,KNF,Knutsford Rail Station,,53.30179054482,-2.37179060704
KNYMPTN,KGN,Kings Nympton Rail Station,,50.93607408527,-3.90541069897
KOBLENZ,KBZ,KOBLENZ HBF,,,
KOLNHBF,,COLOGNE HBF,,,
KOLNNIE,,KOLN NIEHL,,,
KRBYSUM,,KIRKBY SUMMIT R S,,53.1066150380729,-1.2510826900966
KRKBYIF,KBF,Kirkby-in-Furness Rail Station,,54.23270929975,-3.18737570311
KRKC,KRK,Kirkconnel Rail Station,,55.38830332366,-3.99850027759
KRKC39,,KIRKCONNEL SIG KC39,,55.3893376,-4.0139435
KRKCCE,,KIRKCONNEL C.E.,,55.3877400108345,-4.00139954522726
KRKDALE,KKD,Kirkdale Rail Station,,53.44089892405,-2.98111681294
KRKDLCS,XKK,KIRKDALE CARRIAGE CLEANING,,53.4376753521038,-2.98549896685025
KRKH,KKH,Kirkhill Rail Station,,55.81391345738,-4.1671046669
KRKNWTN,KKN,Kirknewton Rail Station,,55.88869087395,-3.43251158842
KRKP861,,COVE SIGNAL MC861,,55.0244019,-3.14541
KRKP862,,COVE SIGNAL MC862,,55.02217189999,-3.11931196338468
KRKP863,,SIGNAL MC863,,55.0214419205652,-3.11623260287816
KRKSLDL,,KIRKSTALL DOWN LOOP,,53.8079263066216,-1.59941401469965
KRKSLFR,KLF,Kirkstall Forge Rail Station,,53.8237197044,-1.62247926932
KRKSLUL,,KIRKSTALL UP LOOP,,53.8080208736073,-1.59927569577588
KRKSXO,,KIRKSTALL JUNCTION,,53.8126336,-1.6051657
KRKWOOD,KWD,Kirkwood Rail Station,,55.85418848343,-4.04839825583
KRKYCEN,KKB,Kirkby in Ashfield Rail Station,,53.10009880773,-1.25305663119
KRKYLEJ,,KIRKBY LANE END JN,,53.0984886844775,-1.25476417589871
KRTLBDG,,KIRTLEBRIDGE G F,,55.0540124959849,-3.21486002525189
KRTNLMS,,BLUE CIRCLE,,53.5005422005089,-0.568584641391043
KRTNLND,KTL,Kirton Lindsey Rail Station,,53.48483993142,-0.59391335603
KSNY,KSN,Kearsney Rail Station,,51.1493756606,1.27206144895
KSTP,KSW,Kirkby Stephen Rail Station,,54.45485699858,-2.36859659567
KSTP9,,KIRKBY STEPHEN KS9,,54.4521972968385,-2.36599754903828
KSTPTC,,KIRKBY STEPHEN TOWN,,54.4734542,-2.3488265
KSTPURS,,KIRKBY STEPHEN URS,,54.452446445831,-2.36620654600065
KSWNJN,,KINGSWINFORD JUNCTION,,52.4767529318702,-2.13465321584363
KTBK,KBK,Kents Bank Rail Station,,54.17290232797,-2.92522918587
KTNLJN,,KIRTON LANE CROSSING,,53.602803,-0.9788512
KTON,KNT,Kenton Rail Station,,51.58180153697,-0.31698085306
KVTNBDG,KIV,Kiveton Bridge Rail Station,,53.34095788541,-1.26717935845
KVTNFHH,,KIVERTON PARK,,53.3400887722724,-1.26505329000053
KVTNPK,KVP,Kiveton Park Rail Station,,53.33671499211,-1.23984450125
KVTNXOV,,KIVETON PARK CROSSOVER,,,
KXTLSR,,Kings Cross Thameslink Rail Station,,51.53066184797,-0.12032544121
KYLEAKN,KYK,KYLEAKIN (ISLE OF SKYE),,57.2734901,-5.7259104
KYLEGF,,KYLE OF LOCHALSH G.F.,,57.2829160963764,-5.71527969662574
KYLELCE,,SECTION MAN DINGWALL CONC,,57.2806030020257,-5.71389623978684
KYLELSH,KYL,Kyle of Lochalsh Rail Station,,57.27977227388,-5.71381265017
LACKCW,,LACKENBY CARRIAGE & WAGON,,54.5984459151855,-1.12275918979145
LACKFHH,,LACKENBY SSI FHH,,54.5969035859335,-1.13520845295266
LACKGBF,,LACKENBY SSI GBRf,,54.5940410076945,-1.14169905380483
LACKMAR,,SOUTH BANK LACKENBY,,54.6018785212059,-1.12599809162507
LACKNBY,,SOUTH BANK LACKENBY (METALS),,54.6002758208345,-1.12919131801171
LACKSLA,,SLAG ROAD LEVEL CROSSING,,54.5910722398651,-1.14435951270407
LADRTMD,XDL,.,,51.6401183485049,-3.9398911420427
LADY668,,LADYBANK,,56.2764454612522,-3.12198920309585
LADYBHL,,LADYBANK BRANCH LOOP,,56.2789178586718,-3.12304846663746
LADYBNK,LDY,Ladybank Rail Station,,56.27378152363,-3.12227515513
LADYCE,,CE SIDING,,56.2769738241442,-3.12191659668978
LADYDGL,,LADYBANK D.G.L.,,56.2794194463134,-3.1191173952782
LADYSTE,,S&TE DEPOT,,56.2789016367825,-3.12309848087282
LAGHJN,,LANGHAM JUNCTION,,52.6790054463144,-0.731758413465944
LAGYGBF,,LANGLEY REDLANDS GBRF,,51.8806751908677,-0.189000470181445
LAGYRED,,STEVENAGE LANGLEY,,51.8907329280507,-0.200313280483779
LAINDON,LAI,Laindon Rail Station,,51.56752358817,0.4242890196
LAIRG,LRG,Lairg Rail Station,,58.00182927887,-4.39988881431
LAIRGCE,,LAIRG C.E.,,58.0016264366993,-4.39940212282992
LAIRGLC,,LAIRG L.C.,,58.0021057168602,-4.399522352455
LAIRGOT,,LAIRG OIL SIDINGS,,58.0007293531784,-4.40092210101299
LAIRSSH,,LAIRG SOUTH SHUNT,,58.0020870514483,-4.3995378182632
LAISEMR,,LAISTERDYKE E.M.RECYCLING,,53.7908416386508,-1.72120730062543
LAISWJN,,LAISTERDYKE SIG HB3826,,53.7913240803044,-1.71789987440385
LAKEIOW,LKE,Lake (Isle of Wight) Rail Station,,50.6464769061,-1.16634847061
LAKNHTH,LAK,Lakenheath Rail Station,,52.44740071743,0.53519772836
LAMBH,GSC,Gilshochill Rail Station,,55.89733791868,-4.28268445398
LAMPHEY,LAM,Lamphey Rail Station,,51.6671865441,-4.8732563102
LANARK,LNK,Lanark Rail Station,,55.67360739151,-3.77329022079
LANARKJ,,LANARK JN,,55.6905072169528,-3.73220926250854
LANBDRN,LLB,LLANBADARN,,52.4062273335049,-4.06102313664269
LANC248,,LANCASTER SIGNAL 248,,54.0538111,-2.8087015
LANCSTR,LAN,Lancaster Rail Station,,54.04872996399,-2.80745759975
LANCUGL,,LANCASTER SOUTH JN,,54.0443573184023,-2.80658767980578
LAND260,,LLANDUDNO JN SIG.LJ260,,53.2831944089551,-3.81669376137579
LAND69,,LLANDUDNO JN SIG.LJ69,,53.2838479163451,-3.81142778788892
LAND70,,LLANDUDNO JN SIG.LJ70,,53.2827956922569,-3.817946112785
LAND74,,LLANDUDNO JN SIG.LJ74,,,
LANDLHS,,LOCO H.S.,,53.2828156501234,-3.80922281341722
LANDTC,,FREIGHT DEPOT (EWS T.C.),,53.2835199814578,-3.80888812717338
LANDTGB,,LLANDUDNO JN TC GBRF,,53.2833915,-3.8073282
LANDUDJ,LLJ,Llandudno Junction Rail Station,,53.28394383957,-3.80910184854
LANFABR,,ABER GROUND FRAME,,53.2403917937301,-4.01734388968384
LANFRFC,LLF,Llanfairfechan Rail Station,,53.25728732567,-3.98320259826
LANGEWS,,TOTAL OIL,,51.5080195158438,-0.538737435581283
LANGLEY,LNY,Langley (Berks) Rail Station,,51.50806229456,-0.541756088
LANGREC,,LANGLEY RECEPTION SIDINGS,,51.5078195594429,-0.537609665145863
LANGTCR,,LANGLEY (BERKSHIRE),,51.5080622581042,-0.541737498166828
LANPORT,,LANGPORT VIADUCT,,51.0413656,-2.8312581
LAPFORD,LAP,Lapford Rail Station,,50.85700256567,-3.81063882237
LAPWRTH,LPW,Lapworth Rail Station,,52.34225099468,-1.72569122235
LARA318,,PLYMOUTH SIGNAL P318,,,
LARAJN,,LAIRA JUNCTION PLYMOUTH,,50.3845382330901,-4.09755934049023
LARASFR,,PLYMOUTH LAIRA TMD FUEL ROAD,,50.3822442338117,-4.10465178048342
LARAST,,CS&TE SIDING,,50.380497901157,-4.1053819890479
LARATMD,XLZ,.,,50.3815150593116,-4.10368120058361
LARBCE,,CE SIDING,,56.0275353992024,-3.8306210301897
LARBDGL,,LARBERT NORTH D.P.L.,,56.0282220068136,-3.83113481096943
LARBERJ,,LARBERT JN,,56.0123427257842,-3.83387342697122
LARBERN,,LARBERT NORTH,,56.0293453820062,-3.83136915967285
LARBERT,LBT,Larbert Rail Station,,56.02270410128,-3.83058067732
LARBRTY,,SUBSIDIARY YARD,,56.0218269765973,-3.82983267574811
LARBUGL,,LARBERT NORTH U.G.L.,,56.0275353992024,-3.8306210301897
LARGS,LAR,Largs Rail Station,,55.7927432381,-4.86719750196
LARKHAL,LRH,Larkhall Rail Station,,55.73859532251,-3.97551164305
LARNEHB,,LARNE HARBOUR,,,
LAUNWST,XAZ,LAUNCESTON WESTGATE STREET,,50.6356642,-4.3618378
LAVNGTN,,LAVINGTON,,51.2932706620449,-2.03565843969257
LAWJ,,LAW JN,,55.7569017841441,-3.87929903179466
LAWJDPL,,LAW JN D.P.L.,,55.7556403271747,-3.87525204417632
LAWJDS,,LAW JN DOWN SIDINGS,,55.7544512525127,-3.87263618736976
LAWJRRT,,LAW JN ROAD & RAIL TS,,55.7544362281253,-3.87260079776681
LAWJUCE,,LAW JN UP C.E.,,55.7523530932835,-3.86781426878505
LAWJUPL,,LAW JN U.P.L.,,55.7557573657938,-3.87509340457088
LAWRNCH,LWH,Lawrence Hill Rail Station,,51.45801126619,-2.56442969379
LAWRNGF,,LAWRENCE HILL GROUND FRAME,,51.4616813723964,-2.56371731793334
LAYTCLX,,Carleton Crossing L.C.,,53.8431182,-3.0145291
LAYTON,LAY,Layton (Lancs) Rail Station,,53.83526789853,-3.02999045915
LAZKRKO,LZB,Lazonby & Kirkoswald Rail Station,,54.75043672254,-2.70320861395
LBDR,LBR,Llanbedr Rail Station,,52.82085094774,-4.11019741205
LBGHJN,LGJ,Loughborough Junction Rail Station,,51.46629764506,-0.10218200271
LBRDFJN,,LITTLE BRIDGEFORD JN,,52.8491767044815,-2.18530531654835
LBRF,,MONIER PRIVATE SIDING,,52.198149135313,-0.268854991497341
LBRFIBS,,LITTLE BARFORD,,52.198149135313,-0.268854991497341
LBRFTMP,,TEMPSFORD,,52.1730132969664,-0.275469813705758
LBRIGG,,LAMBRIGG BRX,,54.3559926340152,-2.66395022611492
LCEILOB,LHE,Loch Eil Outward Bound Rail Station,,56.85526776799,-5.19157652453
LCHABUI,,LEACHABHUIDH,,56.8740201,-5.5235836
LCHALRT,LCL,Lochailort Rail Station,,56.88096340994,-5.66339494574
LCHBSDL,,LOCHBOISDALE,,57.1530680731497,-7.30390572190324
LCHC,LIC,Lichfield City Rail Station,,52.68014655732,-1.82541968627
LCHCCS,,C H S,,52.6810412611982,-1.82295117721626
LCHCHAM,,HAMMERWICH,,52.6651239,-1.9053104
LCHESDE,LCS,Locheilside Rail Station,,56.85540693662,-5.2900364531
LCHGLLY,LCG,Lochgelly Rail Station,,56.13532964487,-3.31293973402
LCHLCHR,LCC,Lochluichart Rail Station,,57.62175690323,-4.80904880083
